Loop Gain dB20 (r_load=12000) X,Loop Gain dB20 (r_load=12000) Y
440.1131616874846,70.44910422345188
450.2620522961303,70.25179946587782
460.6449735804126,70.05446294655516
471.2673222244864,69.85709607156952
482.1346193585855,69.65970018516066
493.2525134287152,69.46227657240857
504.6267831325197,69.26482646180453
516.2633404228498,69.06735102771181
528.1682335805917,68.86985139272552
540.3476503583552,68.6723286299308
552.8079211966532,68.47478376505885
565.5555225142468,68.27721777856131
578.5970800743642,68.07963160758769
591.9393724285433,67.88202614788028
605.5893344398895,67.68440225558892
619.554060887578,67.48676074900487
633.8408101544746,67.28910241022346
648.4570079997936,67.09142798673176
663.4102514187502,66.89373819292938
678.7083125912174,66.69603371158259
694.3591429214357,66.49831519521635
710.3708771708798,66.30058326744282
726.7518376864261,66.10283852423856
743.5105387260218,65.90508153515765
760.6556908841019,65.70731284449941
778.1962056190559,65.5095329724208
796.1411998850966,65.31174241600158
814.5000008709376,65.11394165026348
833.2821508477444,64.91613112914405
852.497412128878,64.71831128642665
872.1557721440076,64.52048253663322
892.2674486302329,64.32264527587387
912.8428949429106,64.12479988266202
933.8928054889475,63.9269467186928
955.428121285385,63.72908612958611
977.4600356461616,63.53121844559957
1000.000000000011,63.33334398230733
1023.05972984252,63.13546304125041
1046.651210825438,62.93757591055885
1070.786704986407,62.73968286554516
1095.478757122344,62.54178416927239
1120.740201309792,62.3438800730969
1146.584167575635,62.14597081718695
1173.024088721626,61.94805663101894
1200.073707306302,61.75013773385147
1227.747082787883,61.55221433517768
1256.0585988319,61.35428663515875
1285.022970787323,61.15635482503727
1314.655253335097,60.95841908753322
1344.970848313039,60.76047959722132
1375.985512721187,60.56253652089241
1407.715366911743,60.36459001789878
1440.176902967876,60.16664024048349
1473.386993275736,59.96868733409585
1507.36289929414,59.77073143769235
1542.122280526484,59.5727726840251
1577.683203699538,59.37481119991578
1614.064152153913,59.17684710651883
1651.284035451059,58.97888051957275
1689.362199201808,58.78091154963958
1728.318435121548,58.58294030233412
1768.172991317278,58.3849668785428
1808.946582811875,58.18699137463327
