Loop Gain Phase (r_load=120) X,Loop Gain Phase (r_load=120) Y
32722877.39466778,37.85206578878629
33477458.10705835,36.08475655301484
34249439.24682102,34.2901863815445
35039222.06311012,32.46743882439802
35847217.05777711,30.61555582392289
36673844.19873521,28.73353917350572
37519533.1382443,26.82035255693591
38384723.43622927,24.87492427411763
39269864.78874812,22.89615076785628
40175417.2617285,20.88290107496452
41101851.53009401,18.83402233274716
42049649.12240488,16.74834647886526
43019302.67113981,14.62469828855368
44011316.16874941,12.46190489812706
45026205.229614,10.25880696772367
46064497.35804224,8.01427163946664
47126732.22244965,5.727207449884657
48213461.93585958,3.396581357778358
49325251.34287257,1.021438050842827
50462678.31325305,-1.399078303913461
51626334.04228608,-3.865699700382277
52816823.3580603,-6.379007160999677
54034765.03583667,-8.939400676958055
55280792.11966649,-11.54706608527162
56555552.25142588,-14.20193878377489
57859708.00743764,-16.90366424869436
59193937.24285558,-19.65155542066445
60558933.44399024,-22.44454717598797
61955406.08875911,-25.28114831206619
63384081.01544881,-28.15939175782066
64845700.79998074,-31.07678407411838
66341025.14187644,-34.03025572848008
67870831.25912318,-37.01611409210879
69435914.29214504,-40.03000157884837
71037087.71708949,-43.06686177159688
72675183.76864415,-46.12091669427631
74351053.87260376,-49.1856585112946
76065569.08841181,-52.25385879972684
77819620.56190726,-55.31759808839401
79614119.98851137,-58.36831757311097
81450000.0870955,-61.39689382676542
83328215.08477622,-64.3937360101317
85249741.21288961,-67.34890368963933
87215577.21440262,-70.25224205381765
89226744.86302519,-73.09353027233227
91284289.49429299,-75.86263811841516
93389280.54889673,-78.5496858782399
95542812.12854053,-81.14520301928836
97746003.56461823,-83.64028201245497
100000000.0000032,-86.02672494438697
102305972.9842541,-88.29718190039635
104665121.082546,-90.44528129873748
107078670.498643,-92.46575317547429
109547875.7122367,-94.35454665820828
112074020.1309816,-96.10894239734259
114658416.7575659,-97.72765950934267
117302408.8721651,-99.21095469965111
120007370.7306327,-100.5607088711045
122774708.2787909,-101.7804940108931
125605859.8831926,-102.8756109300269
128502297.078735,-103.8530870275008
131465525.3335124,-104.7216231992015
134497084.8313067,-105.4914807349324
137598551.2721216,-106.1743027333446
140771536.6911773,-106.7828700393232
144017690.2967906,-107.3307983724831
147338699.3275767,-107.8321901937313
150736289.9294172,-108.3012607631873
154212228.0526516,-108.7519616528786
157768320.3699571,-109.1976259143914
161406415.2153946,-109.6506569497004
165128403.5451094,-110.1222783005037
168936219.9201844,-110.622354967106
172831843.5121585,-111.159289660994
176817299.1317315,-111.7399907145146
180894658.2811913,-112.3699030769282
185066040.2311085,-113.0530903751694
189333613.1218607,-113.7923544680348
193699595.0905568,-114.5893790204155
198166255.4239483,-115.4448849402262
202735915.7379262,-116.3587875714243
207410951.1842163,-117.3303478934991
212193791.6849021,-118.3583123031413
217086923.1954135,-119.4410376326271
222092888.9966411,-120.5765997748783
227214291.0168459,-121.7628856051421
232453791.1840515,-122.9976688319621
237814112.8096226,-124.2786710294948
243298042.0037484,-125.6036094559343
248908429.1235662,-126.9702334188513
254648190.2546788,-128.3763509588905
260520308.7268354,-129.8198475372638
266527836.6645631,-131.2986982679021
272673896.5735562,-132.8109750596678
278961682.9636466,-134.3548498441144
285394464.0091998,-135.9285948800811
291975583.2477995,-137.5305809504284
298708461.3181027,-139.1592741076524
305596597.7377695,-140.8132314828057
